"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 09 19:53:42 GMT 2020","Wed Dec 09 19:53:44 GMT 2020","1363","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","unsignedClientShouldProceedToLoginPage","unsignedClientShouldProceedToLoginPage",""
"passed","Wed Dec 09 19:53:53 GMT 2020","Wed Dec 09 19:53:54 GMT 2020","1261","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToVerifyDeliveryAndBillingAddress","clientShouldBeAbleToVerifyDeliveryAndBillingAddress",""
"broken","Wed Dec 09 19:55:30 GMT 2020","Wed Dec 09 19:55:30 GMT 2020","0","Api Test Suite","Authentication","com.example.api.task.solution.authenticate.AuthenticationTest","com.example.api.task.solution.authenticate.AuthenticationTest","assignAuthTokenToGlobalVariables","assignAuthTokenToGlobalVariables",""
"passed","Wed Dec 09 19:53:39 GMT 2020","Wed Dec 09 19:53:40 GMT 2020","1318","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToAddProductToCard","clientShouldBeAbleToAddProductToCard",""
"passed","Wed Dec 09 19:53:35 GMT 2020","Wed Dec 09 19:53:35 GMT 2020","149","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveMessageForSuccessfullyAddedProductToCart","modalShouldHaveMessageForSuccessfullyAddedProductToCart",""
"passed","Wed Dec 09 19:53:32 GMT 2020","Wed Dec 09 19:53:34 GMT 2020","2035","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","assureThatShoppingModalAppearsOnHomePage","assureThatShoppingModalAppearsOnHomePage",""
"passed","Wed Dec 09 19:53:54 GMT 2020","Wed Dec 09 19:53:56 GMT 2020","1613","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToConsentForTermsOfService","clientShouldBeAbleToConsentForTermsOfService",""
"failed","Wed Dec 09 19:55:30 GMT 2020","Wed Dec 09 19:55:30 GMT 2020","160","Api Test Suite","Create map negative path","com.example.api.task.solution.map.NegativeMapCreationTest","com.example.api.task.solution.map.NegativeMapCreationTest","userShouldBeAbleToCreateMap","userShouldBeAbleToCreateMap",""
"passed","Wed Dec 09 19:53:40 GMT 2020","Wed Dec 09 19:53:42 GMT 2020","1477","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToProceedToCheckout","clientShouldBeAbleToProceedToCheckout",""
"skipped","Wed Dec 09 19:55:30 GMT 2020","Wed Dec 09 19:55:30 GMT 2020","1","Api Test Suite","Create map negative path","com.example.api.task.solution.map.NegativeMapCreationTest","com.example.api.task.solution.map.NegativeMapCreationTest","responseShouldHaveStatusCode400","responseShouldHaveStatusCode400",""
"skipped","Wed Dec 09 19:55:31 GMT 2020","Wed Dec 09 19:55:31 GMT 2020","0","Api Test Suite","Create spots on map","com.example.api.task.solution.spot.SpotCreationTest","com.example.api.task.solution.spot.SpotCreationTest","createdSpotsShouldHaveProperTitle","createdSpotsShouldHaveProperTitle",""
"skipped","Wed Dec 09 19:55:31 GMT 2020","Wed Dec 09 19:55:31 GMT 2020","0","Api Test Suite","Update spot on map","com.example.api.task.solution.spot.SpotUpdateTest","com.example.api.task.solution.spot.SpotUpdateTest","spotShouldNotHaveUpdatedDescription","spotShouldNotHaveUpdatedDescription",""
"passed","Wed Dec 09 19:55:31 GMT 2020","Wed Dec 09 19:55:32 GMT 2020","974","Api Test Suite","Get every spot from every owned map","com.example.api.task.solution.spot.GetSpotsFromAllMapsTest","com.example.api.task.solution.spot.GetSpotsFromAllMapsTest","userShouldBeAbleToGetSpotsFromAllOwnedMaps","userShouldBeAbleToGetSpotsFromAllOwnedMaps",""
"passed","Wed Dec 09 19:53:58 GMT 2020","Wed Dec 09 19:54:00 GMT 2020","1988","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToCompleteOrder","clientShouldBeAbleToCompleteOrder",""
"skipped","Wed Dec 09 19:55:31 GMT 2020","Wed Dec 09 19:55:31 GMT 2020","1","Api Test Suite","Create spots on map","com.example.api.task.solution.spot.SpotCreationTest","com.example.api.task.solution.spot.SpotCreationTest","createdSpotsShouldHaveProperDescription","createdSpotsShouldHaveProperDescription",""
"passed","Wed Dec 09 19:53:34 GMT 2020","Wed Dec 09 19:53:35 GMT 2020","153","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldContainProperAddedQuantityOfProduct","modalShouldContainProperAddedQuantityOfProduct",""
"broken","Wed Dec 09 19:55:31 GMT 2020","Wed Dec 09 19:55:31 GMT 2020","0","Api Test Suite","Update spot on map","com.example.api.task.solution.spot.SpotUpdateTest","com.example.api.task.solution.spot.SpotUpdateTest","findSpotForUpdate","findSpotForUpdate",""
"broken","Wed Dec 09 19:55:30 GMT 2020","Wed Dec 09 19:55:30 GMT 2020","0","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","assignCreatedMapIdToGlobalVariables","assignCreatedMapIdToGlobalVariables",""
"passed","Wed Dec 09 19:53:56 GMT 2020","Wed Dec 09 19:53:58 GMT 2020","1907","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToChoosePaymentByBankWire","clientShouldBeAbleToChoosePaymentByBankWire",""
"failed","Wed Dec 09 19:55:31 GMT 2020","Wed Dec 09 19:55:31 GMT 2020","188","Api Test Suite","Create spots on map","com.example.api.task.solution.spot.SpotCreationTest","com.example.api.task.solution.spot.SpotCreationTest","userShouldBeAbleToCreateSpotsOnMap","userShouldBeAbleToCreateSpotsOnMap",""
"skipped","Wed Dec 09 19:55:31 GMT 2020","Wed Dec 09 19:55:31 GMT 2020","1","Api Test Suite","Update spot on map","com.example.api.task.solution.spot.SpotUpdateTest","com.example.api.task.solution.spot.SpotUpdateTest","spotShouldHaveUpdatedTitle","spotShouldHaveUpdatedTitle",""
"passed","Wed Dec 09 19:53:35 GMT 2020","Wed Dec 09 19:53:36 GMT 2020","1002","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveVisibleCurrentCartInformation","modalShouldHaveVisibleCurrentCartInformation",""
"skipped","Wed Dec 09 19:55:30 GMT 2020","Wed Dec 09 19:55:30 GMT 2020","1","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","createMapShouldHaveProperTitle","createMapShouldHaveProperTitle",""
"passed","Wed Dec 09 19:54:18 GMT 2020","Wed Dec 09 19:55:11 GMT 2020","53220","","com.bitpanda.load.task.solution.load.runner.LoadRunnerTest","","com.bitpanda.load.task.solution.load.runner.LoadRunnerTest","testTheLoad","testTheLoad()",""
"passed","Wed Dec 09 19:53:42 GMT 2020","Wed Dec 09 19:53:42 GMT 2020","338","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","checkoutSummaryShouldHaveProperProductInfo","checkoutSummaryShouldHaveProperProductInfo",""
"skipped","Wed Dec 09 19:55:31 GMT 2020","Wed Dec 09 19:55:31 GMT 2020","0","Api Test Suite","Update spot on map","com.example.api.task.solution.spot.SpotUpdateTest","com.example.api.task.solution.spot.SpotUpdateTest","userShouldBeAbleToUpdateSpot","userShouldBeAbleToUpdateSpot",""
"skipped","Wed Dec 09 19:55:30 GMT 2020","Wed Dec 09 19:55:30 GMT 2020","1","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","createMapShouldHaveProperDescription","createMapShouldHaveProperDescription",""
