"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Dec 09 20:47:28 GMT 2020","Wed Dec 09 20:47:28 GMT 2020","1","Api Test Suite","Create map negative path","com.example.api.task.solution.map.NegativeMapCreationTest","com.example.api.task.solution.map.NegativeMapCreationTest","responseShouldHaveErrorMessage","responseShouldHaveErrorMessage",""
"passed","Wed Dec 09 20:45:35 GMT 2020","Wed Dec 09 20:45:37 GMT 2020","1768","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","unsignedClientShouldProceedToLoginPage","unsignedClientShouldProceedToLoginPage",""
"failed","Wed Dec 09 20:47:28 GMT 2020","Wed Dec 09 20:47:28 GMT 2020","317","Api Test Suite","Create map negative path","com.example.api.task.solution.map.NegativeMapCreationTest","com.example.api.task.solution.map.NegativeMapCreationTest","userShouldBeAbleToCreateMap","userShouldBeAbleToCreateMap",""
"skipped","Wed Dec 09 20:47:31 GMT 2020","Wed Dec 09 20:47:31 GMT 2020","0","Api Test Suite","Delete map","com.example.api.task.solution.map.MapDeleteTest","com.example.api.task.solution.map.MapDeleteTest","userMapListShouldNotContainDeletedMap","userMapListShouldNotContainDeletedMap",""
"failed","Wed Dec 09 20:47:27 GMT 2020","Wed Dec 09 20:47:28 GMT 2020","514","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","userShouldBeAbleToCreateMap","userShouldBeAbleToCreateMap",""
"passed","Wed Dec 09 20:45:26 GMT 2020","Wed Dec 09 20:45:26 GMT 2020","152","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveMessageForSuccessfullyAddedProductToCart","modalShouldHaveMessageForSuccessfullyAddedProductToCart",""
"passed","Wed Dec 09 20:45:26 GMT 2020","Wed Dec 09 20:45:27 GMT 2020","434","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveProperLabelsForProductInformation","modalShouldHaveProperLabelsForProductInformation",""
"passed","Wed Dec 09 20:45:28 GMT 2020","Wed Dec 09 20:45:29 GMT 2020","511","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","clientShouldBeAbleToContinueShopping","clientShouldBeAbleToContinueShopping",""
"passed","Wed Dec 09 20:45:27 GMT 2020","Wed Dec 09 20:45:27 GMT 2020","908","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveVisibleCurrentCartInformation","modalShouldHaveVisibleCurrentCartInformation",""
"skipped","Wed Dec 09 20:47:28 GMT 2020","Wed Dec 09 20:47:28 GMT 2020","0","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","createMapShouldHaveProperDescription","createMapShouldHaveProperDescription",""
"skipped","Wed Dec 09 20:47:28 GMT 2020","Wed Dec 09 20:47:28 GMT 2020","0","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","createdMapShouldHaveId","createdMapShouldHaveId",""
"skipped","Wed Dec 09 20:47:29 GMT 2020","Wed Dec 09 20:47:29 GMT 2020","1","Api Test Suite","Update spot on map","com.example.api.task.solution.spot.SpotUpdateTest","com.example.api.task.solution.spot.SpotUpdateTest","spotShouldHaveUpdatedCoordinates","spotShouldHaveUpdatedCoordinates",""
"broken","Wed Dec 09 20:47:27 GMT 2020","Wed Dec 09 20:47:27 GMT 2020","0","Api Test Suite","Authentication","com.example.api.task.solution.authenticate.AuthenticationTest","com.example.api.task.solution.authenticate.AuthenticationTest","assignAuthTokenToGlobalVariables","assignAuthTokenToGlobalVariables",""
"broken","Wed Dec 09 20:47:29 GMT 2020","Wed Dec 09 20:47:29 GMT 2020","0","Api Test Suite","Update spot on map","com.example.api.task.solution.spot.SpotUpdateTest","com.example.api.task.solution.spot.SpotUpdateTest","findSpotForUpdate","findSpotForUpdate",""
"passed","Wed Dec 09 20:45:26 GMT 2020","Wed Dec 09 20:45:26 GMT 2020","96","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldContainProperAddedQuantityOfProduct","modalShouldContainProperAddedQuantityOfProduct",""
"passed","Wed Dec 09 20:45:46 GMT 2020","Wed Dec 09 20:45:47 GMT 2020","943","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToVerifyDeliveryAndBillingAddress","clientShouldBeAbleToVerifyDeliveryAndBillingAddress",""
"skipped","Wed Dec 09 20:47:27 GMT 2020","Wed Dec 09 20:47:27 GMT 2020","0","Api Test Suite","Authentication","com.example.api.task.solution.authenticate.AuthenticationTest","com.example.api.task.solution.authenticate.AuthenticationTest","userShouldReceiveAuthenticationToken","userShouldReceiveAuthenticationToken",""
"failed","Wed Dec 09 20:47:28 GMT 2020","Wed Dec 09 20:47:29 GMT 2020","376","Api Test Suite","Create spots on map","com.example.api.task.solution.spot.SpotCreationTest","com.example.api.task.solution.spot.SpotCreationTest","userShouldBeAbleToCreateSpotsOnMap","userShouldBeAbleToCreateSpotsOnMap",""
