"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 09 16:19:50 GMT 2020","Wed Dec 09 16:19:50 GMT 2020","50","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldContainProperProductName","modalShouldContainProperProductName",""
"broken","Wed Dec 09 16:21:54 GMT 2020","Wed Dec 09 16:21:54 GMT 2020","0","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","assignCreatedMapIdToGlobalVariables","assignCreatedMapIdToGlobalVariables",""
"skipped","Wed Dec 09 16:21:54 GMT 2020","Wed Dec 09 16:21:54 GMT 2020","1","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","createdMapShouldHaveId","createdMapShouldHaveId",""
"skipped","Wed Dec 09 16:21:53 GMT 2020","Wed Dec 09 16:21:53 GMT 2020","1","Api Test Suite","Authentication","com.example.api.task.solution.authenticate.AuthenticationTest","com.example.api.task.solution.authenticate.AuthenticationTest","userShouldReceiveAuthenticationToken","userShouldReceiveAuthenticationToken",""
"passed","Wed Dec 09 16:19:50 GMT 2020","Wed Dec 09 16:19:50 GMT 2020","123","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldContainProperAddedQuantityOfProduct","modalShouldContainProperAddedQuantityOfProduct",""
"passed","Wed Dec 09 16:19:53 GMT 2020","Wed Dec 09 16:19:53 GMT 2020","548","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","clientShouldBeAbleToContinueShopping","clientShouldBeAbleToContinueShopping",""
"passed","Wed Dec 09 16:19:51 GMT 2020","Wed Dec 09 16:19:52 GMT 2020","952","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveVisibleCurrentCartInformation","modalShouldHaveVisibleCurrentCartInformation",""
"passed","Wed Dec 09 16:20:36 GMT 2020","Wed Dec 09 16:21:36 GMT 2020","60465","","com.bitpanda.load.task.solution.load.runner.LoadRunnerTest","","com.bitpanda.load.task.solution.load.runner.LoadRunnerTest","testTheLoad","testTheLoad()",""
"skipped","Wed Dec 09 16:21:55 GMT 2020","Wed Dec 09 16:21:55 GMT 2020","0","Api Test Suite","Create spots on map","com.example.api.task.solution.spot.SpotCreationTest","com.example.api.task.solution.spot.SpotCreationTest","createdSpotsShouldHaveProperDescription","createdSpotsShouldHaveProperDescription",""
"failed","Wed Dec 09 16:21:53 GMT 2020","Wed Dec 09 16:21:54 GMT 2020","875","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","userShouldBeAbleToCreateMap","userShouldBeAbleToCreateMap",""
"skipped","Wed Dec 09 16:21:55 GMT 2020","Wed Dec 09 16:21:55 GMT 2020","0","Api Test Suite","Create spots on map","com.example.api.task.solution.spot.SpotCreationTest","com.example.api.task.solution.spot.SpotCreationTest","createdSpotsShouldHaveProperTitle","createdSpotsShouldHaveProperTitle",""
"skipped","Wed Dec 09 16:21:58 GMT 2020","Wed Dec 09 16:21:58 GMT 2020","4","Api Test Suite","Delete map","com.example.api.task.solution.map.MapDeleteTest","com.example.api.task.solution.map.MapDeleteTest","userMapListShouldNotContainDeletedMap","userMapListShouldNotContainDeletedMap",""
"passed","Wed Dec 09 16:19:51 GMT 2020","Wed Dec 09 16:19:51 GMT 2020","344","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveProperLabelsForProductInformation","modalShouldHaveProperLabelsForProductInformation",""
"skipped","Wed Dec 09 16:21:55 GMT 2020","Wed Dec 09 16:21:55 GMT 2020","0","Api Test Suite","Create map negative path","com.example.api.task.solution.map.NegativeMapCreationTest","com.example.api.task.solution.map.NegativeMapCreationTest","responseShouldHaveErrorMessage","responseShouldHaveErrorMessage",""
"passed","Wed Dec 09 16:21:21 GMT 2020","Wed Dec 09 16:21:34 GMT 2020","12882","","com.bitpanda.load.task.solution.LoadTest","","com.bitpanda.load.task.solution.LoadTest","getToHomePageTest1","getToHomePageTest1()",""
"passed","Wed Dec 09 16:20:01 GMT 2020","Wed Dec 09 16:20:10 GMT 2020","9307","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToCreateAccount","clientShouldBeAbleToCreateAccount",""
"broken","Wed Dec 09 16:21:56 GMT 2020","Wed Dec 09 16:21:56 GMT 2020","0","Api Test Suite","Update spot on map","com.example.api.task.solution.spot.SpotUpdateTest","com.example.api.task.solution.spot.SpotUpdateTest","findSpotForUpdate","findSpotForUpdate",""
"passed","Wed Dec 09 16:19:59 GMT 2020","Wed Dec 09 16:19:59 GMT 2020","198","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","checkoutSummaryShouldHaveProperProductInfo","checkoutSummaryShouldHaveProperProductInfo",""
"passed","Wed Dec 09 16:20:13 GMT 2020","Wed Dec 09 16:20:15 GMT 2020","2480","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToChoosePaymentByBankWire","clientShouldBeAbleToChoosePaymentByBankWire",""
"passed","Wed Dec 09 16:19:50 GMT 2020","Wed Dec 09 16:19:50 GMT 2020","91","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldContainProperProductAttributes","modalShouldContainProperProductAttributes",""
"passed","Wed Dec 09 16:19:59 GMT 2020","Wed Dec 09 16:20:01 GMT 2020","1863","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","unsignedClientShouldProceedToLoginPage","unsignedClientShouldProceedToLoginPage",""
"skipped","Wed Dec 09 16:21:56 GMT 2020","Wed Dec 09 16:21:56 GMT 2020","0","Api Test Suite","Update spot on map","com.example.api.task.solution.spot.SpotUpdateTest","com.example.api.task.solution.spot.SpotUpdateTest","spotShouldHaveUpdatedCoordinates","spotShouldHaveUpdatedCoordinates",""
"skipped","Wed Dec 09 16:21:55 GMT 2020","Wed Dec 09 16:21:55 GMT 2020","0","Api Test Suite","Create spots on map","com.example.api.task.solution.spot.SpotCreationTest","com.example.api.task.solution.spot.SpotCreationTest","createdSpotsShouldHaveProperCoordinates","createdSpotsShouldHaveProperCoordinates",""
"skipped","Wed Dec 09 16:21:54 GMT 2020","Wed Dec 09 16:21:54 GMT 2020","0","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","createMapShouldHaveProperDescription","createMapShouldHaveProperDescription",""
"failed","Wed Dec 09 16:21:56 GMT 2020","Wed Dec 09 16:21:58 GMT 2020","1776","Api Test Suite","Delete map","com.example.api.task.solution.map.MapDeleteTest","com.example.api.task.solution.map.MapDeleteTest","userShouldBeAbleToDeleteMap","userShouldBeAbleToDeleteMap",""
"passed","Wed Dec 09 16:19:52 GMT 2020","Wed Dec 09 16:19:53 GMT 2020","761","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveVisibleProductInformation","modalShouldHaveVisibleProductInformation",""
"broken","Wed Dec 09 16:21:53 GMT 2020","Wed Dec 09 16:21:53 GMT 2020","1","Api Test Suite","Authentication","com.example.api.task.solution.authenticate.AuthenticationTest","com.example.api.task.solution.authenticate.AuthenticationTest","assignAuthTokenToGlobalVariables","assignAuthTokenToGlobalVariables",""
"skipped","Wed Dec 09 16:21:54 GMT 2020","Wed Dec 09 16:21:54 GMT 2020","0","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","createMapShouldHaveProperTitle","createMapShouldHaveProperTitle",""
"passed","Wed Dec 09 16:20:11 GMT 2020","Wed Dec 09 16:20:13 GMT 2020","1612","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToConsentForTermsOfService","clientShouldBeAbleToConsentForTermsOfService",""
"passed","Wed Dec 09 16:20:15 GMT 2020","Wed Dec 09 16:20:18 GMT 2020","2367","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToCompleteOrder","clientShouldBeAbleToCompleteOrder",""
"passed","Wed Dec 09 16:19:50 GMT 2020","Wed Dec 09 16:19:51 GMT 2020","160","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveMessageForSuccessfullyAddedProductToCart","modalShouldHaveMessageForSuccessfullyAddedProductToCart",""
"failed","Wed Dec 09 16:21:54 GMT 2020","Wed Dec 09 16:21:55 GMT 2020","519","Api Test Suite","Create map negative path","com.example.api.task.solution.map.NegativeMapCreationTest","com.example.api.task.solution.map.NegativeMapCreationTest","userShouldBeAbleToCreateMap","userShouldBeAbleToCreateMap",""
"skipped","Wed Dec 09 16:21:55 GMT 2020","Wed Dec 09 16:21:55 GMT 2020","0","Api Test Suite","Create map negative path","com.example.api.task.solution.map.NegativeMapCreationTest","com.example.api.task.solution.map.NegativeMapCreationTest","responseShouldHaveStatusCode400","responseShouldHaveStatusCode400",""
