"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Dec 09 21:21:11 GMT 2020","Wed Dec 09 21:21:11 GMT 2020","0","Api Test Suite","Update spot on map","com.example.api.task.solution.spot.SpotUpdateTest","com.example.api.task.solution.spot.SpotUpdateTest","findSpotForUpdate","findSpotForUpdate",""
"passed","Wed Dec 09 21:20:42 GMT 2020","Wed Dec 09 21:20:54 GMT 2020","11299","","com.bitpanda.load.task.solution.LoadTest","","com.bitpanda.load.task.solution.LoadTest","getToHomePageTest1","getToHomePageTest1()",""
"skipped","Wed Dec 09 21:21:11 GMT 2020","Wed Dec 09 21:21:11 GMT 2020","0","Api Test Suite","Create map negative path","com.example.api.task.solution.map.NegativeMapCreationTest","com.example.api.task.solution.map.NegativeMapCreationTest","responseShouldHaveStatusCode400","responseShouldHaveStatusCode400",""
"passed","Wed Dec 09 21:19:32 GMT 2020","Wed Dec 09 21:19:40 GMT 2020","7578","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToCreateAccount","clientShouldBeAbleToCreateAccount",""
"passed","Wed Dec 09 21:19:24 GMT 2020","Wed Dec 09 21:19:25 GMT 2020","522","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveVisibleProductInformation","modalShouldHaveVisibleProductInformation",""
"passed","Wed Dec 09 21:19:30 GMT 2020","Wed Dec 09 21:19:30 GMT 2020","187","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","checkoutSummaryShouldHaveProperProductInfo","checkoutSummaryShouldHaveProperProductInfo",""
"skipped","Wed Dec 09 21:21:10 GMT 2020","Wed Dec 09 21:21:10 GMT 2020","0","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","createMapShouldHaveProperTitle","createMapShouldHaveProperTitle",""
"skipped","Wed Dec 09 21:21:11 GMT 2020","Wed Dec 09 21:21:11 GMT 2020","1","Api Test Suite","Update spot on map","com.example.api.task.solution.spot.SpotUpdateTest","com.example.api.task.solution.spot.SpotUpdateTest","userShouldBeAbleToUpdateSpot","userShouldBeAbleToUpdateSpot",""
"failed","Wed Dec 09 21:21:12 GMT 2020","Wed Dec 09 21:21:13 GMT 2020","575","Api Test Suite","Delete map","com.example.api.task.solution.map.MapDeleteTest","com.example.api.task.solution.map.MapDeleteTest","userShouldBeAbleToDeleteMap","userShouldBeAbleToDeleteMap",""
"passed","Wed Dec 09 21:19:41 GMT 2020","Wed Dec 09 21:19:42 GMT 2020","1335","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToConsentForTermsOfService","clientShouldBeAbleToConsentForTermsOfService",""
"broken","Wed Dec 09 21:21:07 GMT 2020","Wed Dec 09 21:21:07 GMT 2020","0","Api Test Suite","Authentication","com.example.api.task.solution.authenticate.AuthenticationTest","com.example.api.task.solution.authenticate.AuthenticationTest","assignAuthTokenToGlobalVariables","assignAuthTokenToGlobalVariables",""
"passed","Wed Dec 09 21:19:27 GMT 2020","Wed Dec 09 21:19:29 GMT 2020","2027","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToAddProductToCard","clientShouldBeAbleToAddProductToCard",""
"skipped","Wed Dec 09 21:21:11 GMT 2020","Wed Dec 09 21:21:11 GMT 2020","1","Api Test Suite","Update spot on map","com.example.api.task.solution.spot.SpotUpdateTest","com.example.api.task.solution.spot.SpotUpdateTest","spotShouldNotHaveUpdatedDescription","spotShouldNotHaveUpdatedDescription",""
"passed","Wed Dec 09 21:19:23 GMT 2020","Wed Dec 09 21:19:24 GMT 2020","292","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveProperLabelsForProductInformation","modalShouldHaveProperLabelsForProductInformation",""
"passed","Wed Dec 09 21:19:23 GMT 2020","Wed Dec 09 21:19:23 GMT 2020","82","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldContainProperAddedQuantityOfProduct","modalShouldContainProperAddedQuantityOfProduct",""
"passed","Wed Dec 09 21:19:25 GMT 2020","Wed Dec 09 21:19:25 GMT 2020","503","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","clientShouldBeAbleToContinueShopping","clientShouldBeAbleToContinueShopping",""
"skipped","Wed Dec 09 21:21:13 GMT 2020","Wed Dec 09 21:21:13 GMT 2020","0","Api Test Suite","Delete map","com.example.api.task.solution.map.MapDeleteTest","com.example.api.task.solution.map.MapDeleteTest","userMapListShouldNotContainDeletedMap","userMapListShouldNotContainDeletedMap",""
"passed","Wed Dec 09 21:19:40 GMT 2020","Wed Dec 09 21:19:41 GMT 2020","986","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToVerifyDeliveryAndBillingAddress","clientShouldBeAbleToVerifyDeliveryAndBillingAddress",""
"passed","Wed Dec 09 21:19:23 GMT 2020","Wed Dec 09 21:19:23 GMT 2020","84","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldContainProperProductAttributes","modalShouldContainProperProductAttributes",""
"broken","Wed Dec 09 21:21:10 GMT 2020","Wed Dec 09 21:21:10 GMT 2020","0","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","assignCreatedMapIdToGlobalVariables","assignCreatedMapIdToGlobalVariables",""
"passed","Wed Dec 09 21:19:30 GMT 2020","Wed Dec 09 21:19:32 GMT 2020","1660","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","unsignedClientShouldProceedToLoginPage","unsignedClientShouldProceedToLoginPage",""
"passed","Wed Dec 09 21:19:23 GMT 2020","Wed Dec 09 21:19:23 GMT 2020","93","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldContainProperProductName","modalShouldContainProperProductName",""
"passed","Wed Dec 09 21:19:42 GMT 2020","Wed Dec 09 21:19:44 GMT 2020","2093","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToChoosePaymentByBankWire","clientShouldBeAbleToChoosePaymentByBankWire",""
"skipped","Wed Dec 09 21:21:11 GMT 2020","Wed Dec 09 21:21:11 GMT 2020","0","Api Test Suite","Create spots on map","com.example.api.task.solution.spot.SpotCreationTest","com.example.api.task.solution.spot.SpotCreationTest","createdSpotsShouldHaveProperTitle","createdSpotsShouldHaveProperTitle",""
"passed","Wed Dec 09 21:21:11 GMT 2020","Wed Dec 09 21:21:12 GMT 2020","890","Api Test Suite","Get every spot from every owned map","com.example.api.task.solution.spot.GetSpotsFromAllMapsTest","com.example.api.task.solution.spot.GetSpotsFromAllMapsTest","userShouldBeAbleToGetSpotsFromAllOwnedMaps","userShouldBeAbleToGetSpotsFromAllOwnedMaps",""
"skipped","Wed Dec 09 21:21:11 GMT 2020","Wed Dec 09 21:21:11 GMT 2020","3","Api Test Suite","Create spots on map","com.example.api.task.solution.spot.SpotCreationTest","com.example.api.task.solution.spot.SpotCreationTest","createdSpotsShouldHaveProperDescription","createdSpotsShouldHaveProperDescription",""
"skipped","Wed Dec 09 21:21:11 GMT 2020","Wed Dec 09 21:21:11 GMT 2020","1","Api Test Suite","Create spots on map","com.example.api.task.solution.spot.SpotCreationTest","com.example.api.task.solution.spot.SpotCreationTest","createdSpotsShouldHaveProperCoordinates","createdSpotsShouldHaveProperCoordinates",""
"skipped","Wed Dec 09 21:21:11 GMT 2020","Wed Dec 09 21:21:11 GMT 2020","1","Api Test Suite","Create map negative path","com.example.api.task.solution.map.NegativeMapCreationTest","com.example.api.task.solution.map.NegativeMapCreationTest","verificationOfErrorMessageContent","verificationOfErrorMessageContent",""
"passed","Wed Dec 09 21:19:23 GMT 2020","Wed Dec 09 21:19:23 GMT 2020","264","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveMessageForSuccessfullyAddedProductToCart","modalShouldHaveMessageForSuccessfullyAddedProductToCart",""
"skipped","Wed Dec 09 21:21:10 GMT 2020","Wed Dec 09 21:21:10 GMT 2020","0","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","createdMapShouldHaveId","createdMapShouldHaveId",""
"passed","Wed Dec 09 21:19:24 GMT 2020","Wed Dec 09 21:19:24 GMT 2020","621","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveVisibleCurrentCartInformation","modalShouldHaveVisibleCurrentCartInformation",""
"passed","Wed Dec 09 21:20:07 GMT 2020","Wed Dec 09 21:20:56 GMT 2020","49710","","com.bitpanda.load.task.solution.load.runner.LoadRunnerTest","","com.bitpanda.load.task.solution.load.runner.LoadRunnerTest","testTheLoad","testTheLoad()",""
"passed","Wed Dec 09 21:19:21 GMT 2020","Wed Dec 09 21:19:23 GMT 2020","1873","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","assureThatShoppingModalAppearsOnHomePage","assureThatShoppingModalAppearsOnHomePage",""
"passed","Wed Dec 09 21:19:29 GMT 2020","Wed Dec 09 21:19:30 GMT 2020","1329","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToProceedToCheckout","clientShouldBeAbleToProceedToCheckout",""
