"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Dec 02 19:42:31 GMT 2020","Wed Dec 02 19:42:47 GMT 2020","15520","PresentationTestSuite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldContainProperProductAttributes","modalShouldContainProperProductAttributes",""
"passed","Wed Dec 02 19:42:28 GMT 2020","Wed Dec 02 19:42:31 GMT 2020","2419","PresentationTestSuite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","assureThatShoppingModalAppearsOnHomePage","assureThatShoppingModalAppearsOnHomePage",""
"passed","Wed Dec 02 19:43:04 GMT 2020","Wed Dec 02 19:43:06 GMT 2020","2694","PresentationTestSuite","Product should be added to shopping cart Test","com.example.bitpanda.ui.task.solution.MainPageTest","com.example.bitpanda.ui.task.solution.MainPageTest","addProductToCard","addProductToCard",""
"passed","Wed Dec 02 19:42:47 GMT 2020","Wed Dec 02 19:42:47 GMT 2020","91","PresentationTestSuite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveMessageForSuccessfullyAddedProductToCart","modalShouldHaveMessageForSuccessfullyAddedProductToCart",""
"failed","Wed Dec 02 19:42:47 GMT 2020","Wed Dec 02 19:43:03 GMT 2020","15725","PresentationTestSuite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveVisibleCurrentCartInformation","modalShouldHaveVisibleCurrentCartInformation",""
"passed","Wed Dec 02 19:43:03 GMT 2020","Wed Dec 02 19:43:04 GMT 2020","413","PresentationTestSuite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","clientShouldBeAbleToContinueShopping","clientShouldBeAbleToContinueShopping",""
"passed","Wed Dec 02 19:43:03 GMT 2020","Wed Dec 02 19:43:03 GMT 2020","573","PresentationTestSuite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveVisibleProductInformation","modalShouldHaveVisibleProductInformation",""
"passed","Wed Dec 02 19:42:31 GMT 2020","Wed Dec 02 19:42:31 GMT 2020","56","PresentationTestSuite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldContainProperAddedQuantityOfProduct","modalShouldContainProperAddedQuantityOfProduct",""
"passed","Wed Dec 02 19:42:47 GMT 2020","Wed Dec 02 19:42:47 GMT 2020","182","PresentationTestSuite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveProperLabelsForProductInformation","modalShouldHaveProperLabelsForProductInformation",""
"passed","Wed Dec 02 19:42:47 GMT 2020","Wed Dec 02 19:42:47 GMT 2020","82","PresentationTestSuite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldContainProperProductName","modalShouldContainProperProductName",""
