"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Dec 09 20:20:38 GMT 2020","Wed Dec 09 20:20:38 GMT 2020","1","Api Test Suite","Create spots on map","com.example.api.task.solution.spot.SpotCreationTest","com.example.api.task.solution.spot.SpotCreationTest","createdSpotsShouldHaveProperDescription","createdSpotsShouldHaveProperDescription",""
"passed","Wed Dec 09 20:20:38 GMT 2020","Wed Dec 09 20:20:39 GMT 2020","1076","Api Test Suite","Get every spot from every owned map","com.example.api.task.solution.spot.GetSpotsFromAllMapsTest","com.example.api.task.solution.spot.GetSpotsFromAllMapsTest","userShouldBeAbleToGetSpotsFromAllOwnedMaps","userShouldBeAbleToGetSpotsFromAllOwnedMaps",""
"passed","Wed Dec 09 20:18:39 GMT 2020","Wed Dec 09 20:18:49 GMT 2020","10306","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToCreateAccount","clientShouldBeAbleToCreateAccount",""
"skipped","Wed Dec 09 20:20:38 GMT 2020","Wed Dec 09 20:20:38 GMT 2020","1","Api Test Suite","Update spot on map","com.example.api.task.solution.spot.SpotUpdateTest","com.example.api.task.solution.spot.SpotUpdateTest","spotShouldHaveUpdatedTitle","spotShouldHaveUpdatedTitle",""
"skipped","Wed Dec 09 20:20:38 GMT 2020","Wed Dec 09 20:20:38 GMT 2020","1","Api Test Suite","Create spots on map","com.example.api.task.solution.spot.SpotCreationTest","com.example.api.task.solution.spot.SpotCreationTest","createdSpotsShouldHaveProperCoordinates","createdSpotsShouldHaveProperCoordinates",""
"failed","Wed Dec 09 20:20:31 GMT 2020","Wed Dec 09 20:20:36 GMT 2020","5305","Api Test Suite","Authentication","com.example.api.task.solution.authenticate.AuthenticationTest","com.example.api.task.solution.authenticate.AuthenticationTest","userShouldAuthenticate","userShouldAuthenticate",""
"failed","Wed Dec 09 20:20:36 GMT 2020","Wed Dec 09 20:20:37 GMT 2020","576","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","userShouldBeAbleToCreateMap","userShouldBeAbleToCreateMap",""
"passed","Wed Dec 09 20:18:50 GMT 2020","Wed Dec 09 20:18:52 GMT 2020","1731","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToConsentForTermsOfService","clientShouldBeAbleToConsentForTermsOfService",""
"failed","Wed Dec 09 20:20:39 GMT 2020","Wed Dec 09 20:20:40 GMT 2020","607","Api Test Suite","Delete map","com.example.api.task.solution.map.MapDeleteTest","com.example.api.task.solution.map.MapDeleteTest","userShouldBeAbleToDeleteMap","userShouldBeAbleToDeleteMap",""
"skipped","Wed Dec 09 20:20:37 GMT 2020","Wed Dec 09 20:20:37 GMT 2020","1","Api Test Suite","Create map negative path","com.example.api.task.solution.map.NegativeMapCreationTest","com.example.api.task.solution.map.NegativeMapCreationTest","verificationOfErrorMessageContent","verificationOfErrorMessageContent",""
"passed","Wed Dec 09 20:18:37 GMT 2020","Wed Dec 09 20:18:39 GMT 2020","1922","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","unsignedClientShouldProceedToLoginPage","unsignedClientShouldProceedToLoginPage",""
"skipped","Wed Dec 09 20:20:38 GMT 2020","Wed Dec 09 20:20:38 GMT 2020","0","Api Test Suite","Update spot on map","com.example.api.task.solution.spot.SpotUpdateTest","com.example.api.task.solution.spot.SpotUpdateTest","spotShouldHaveUpdatedCoordinates","spotShouldHaveUpdatedCoordinates",""
"passed","Wed Dec 09 20:18:35 GMT 2020","Wed Dec 09 20:18:36 GMT 2020","1555","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToProceedToCheckout","clientShouldBeAbleToProceedToCheckout",""
"broken","Wed Dec 09 20:20:36 GMT 2020","Wed Dec 09 20:20:36 GMT 2020","0","Api Test Suite","Authentication","com.example.api.task.solution.authenticate.AuthenticationTest","com.example.api.task.solution.authenticate.AuthenticationTest","assignAuthTokenToGlobalVariables","assignAuthTokenToGlobalVariables",""
"skipped","Wed Dec 09 20:20:38 GMT 2020","Wed Dec 09 20:20:38 GMT 2020","0","Api Test Suite","Update spot on map","com.example.api.task.solution.spot.SpotUpdateTest","com.example.api.task.solution.spot.SpotUpdateTest","spotShouldNotHaveUpdatedDescription","spotShouldNotHaveUpdatedDescription",""
"passed","Wed Dec 09 20:18:52 GMT 2020","Wed Dec 09 20:18:55 GMT 2020","2896","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToChoosePaymentByBankWire","clientShouldBeAbleToChoosePaymentByBankWire",""
"skipped","Wed Dec 09 20:20:38 GMT 2020","Wed Dec 09 20:20:38 GMT 2020","0","Api Test Suite","Update spot on map","com.example.api.task.solution.spot.SpotUpdateTest","com.example.api.task.solution.spot.SpotUpdateTest","userShouldBeAbleToUpdateSpot","userShouldBeAbleToUpdateSpot",""
"passed","Wed Dec 09 20:18:25 GMT 2020","Wed Dec 09 20:18:27 GMT 2020","2105","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","assureThatShoppingModalAppearsOnHomePage","assureThatShoppingModalAppearsOnHomePage",""
"passed","Wed Dec 09 20:18:49 GMT 2020","Wed Dec 09 20:18:50 GMT 2020","1357","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToVerifyDeliveryAndBillingAddress","clientShouldBeAbleToVerifyDeliveryAndBillingAddress",""
"skipped","Wed Dec 09 20:20:37 GMT 2020","Wed Dec 09 20:20:37 GMT 2020","1","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","createdMapShouldHaveId","createdMapShouldHaveId",""
"passed","Wed Dec 09 20:18:29 GMT 2020","Wed Dec 09 20:18:30 GMT 2020","757","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveVisibleProductInformation","modalShouldHaveVisibleProductInformation",""
"skipped","Wed Dec 09 20:20:36 GMT 2020","Wed Dec 09 20:20:36 GMT 2020","1","Api Test Suite","Authentication","com.example.api.task.solution.authenticate.AuthenticationTest","com.example.api.task.solution.authenticate.AuthenticationTest","userShouldReceiveAuthenticationToken","userShouldReceiveAuthenticationToken",""
"passed","Wed Dec 09 20:18:36 GMT 2020","Wed Dec 09 20:18:37 GMT 2020","223","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","checkoutSummaryShouldHaveProperProductInfo","checkoutSummaryShouldHaveProperProductInfo",""
"skipped","Wed Dec 09 20:20:37 GMT 2020","Wed Dec 09 20:20:37 GMT 2020","5","Api Test Suite","Create map positive path","com.example.api.task.solution.map.PositiveMapCreationTest","com.example.api.task.solution.map.PositiveMapCreationTest","createMapShouldHaveProperDescription","createMapShouldHaveProperDescription",""
"passed","Wed Dec 09 20:18:55 GMT 2020","Wed Dec 09 20:18:58 GMT 2020","3162","Presentation Test Suite","Checkout process works correctly","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","com.example.bitpanda.ui.task.solution.CheckoutProcessTest","clientShouldBeAbleToCompleteOrder","clientShouldBeAbleToCompleteOrder",""
"skipped","Wed Dec 09 20:20:37 GMT 2020","Wed Dec 09 20:20:37 GMT 2020","1","Api Test Suite","Create map negative path","com.example.api.task.solution.map.NegativeMapCreationTest","com.example.api.task.solution.map.NegativeMapCreationTest","responseShouldHaveErrorMessage","responseShouldHaveErrorMessage",""
"passed","Wed Dec 09 20:18:30 GMT 2020","Wed Dec 09 20:18:31 GMT 2020","570","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","clientShouldBeAbleToContinueShopping","clientShouldBeAbleToContinueShopping",""
"skipped","Wed Dec 09 20:20:38 GMT 2020","Wed Dec 09 20:20:38 GMT 2020","0","Api Test Suite","Create spots on map","com.example.api.task.solution.spot.SpotCreationTest","com.example.api.task.solution.spot.SpotCreationTest","createdSpotsShouldHaveProperTitle","createdSpotsShouldHaveProperTitle",""
"passed","Wed Dec 09 20:18:28 GMT 2020","Wed Dec 09 20:18:28 GMT 2020","163","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveMessageForSuccessfullyAddedProductToCart","modalShouldHaveMessageForSuccessfullyAddedProductToCart",""
"passed","Wed Dec 09 20:20:09 GMT 2020","Wed Dec 09 20:20:19 GMT 2020","9460","","com.bitpanda.load.task.solution.LoadTest","","com.bitpanda.load.task.solution.LoadTest","getToHomePageTest1","getToHomePageTest1()",""
"passed","Wed Dec 09 20:18:28 GMT 2020","Wed Dec 09 20:18:28 GMT 2020","107","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldContainProperProductAttributes","modalShouldContainProperProductAttributes",""
"passed","Wed Dec 09 20:19:21 GMT 2020","Wed Dec 09 20:20:19 GMT 2020","58488","","com.bitpanda.load.task.solution.load.runner.LoadRunnerTest","","com.bitpanda.load.task.solution.load.runner.LoadRunnerTest","testTheLoad","testTheLoad()",""
"failed","Wed Dec 09 20:20:37 GMT 2020","Wed Dec 09 20:20:37 GMT 2020","351","Api Test Suite","Create map negative path","com.example.api.task.solution.map.NegativeMapCreationTest","com.example.api.task.solution.map.NegativeMapCreationTest","userShouldBeAbleToCreateMap","userShouldBeAbleToCreateMap",""
"passed","Wed Dec 09 20:18:28 GMT 2020","Wed Dec 09 20:18:28 GMT 2020","423","Presentation Test Suite","Shopping cart modal Tests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","com.example.bitpanda.ui.task.solution.ShoppingCartModalTests","modalShouldHaveProperLabelsForProductInformation","modalShouldHaveProperLabelsForProductInformation",""
